countyfips,level,pct
01127,35_to_49,0.24243428051111
01127,50_to_64,0.27024819370000
01127,65_or_older,0.23302054848333
01129,18_to_34,0.24541872872000
01129,35_to_49,0.24245620020000
01129,50_to_64,0.28185396988000
01129,65_or_older,0.22948454486000
01131,18_to_34,0.25835402372500
01131,35_to_49,0.23317619212500
01131,50_to_64,0.24835574195000
01131,65_or_older,0.26011404222500
01133,18_to_34,0.21699766948571
01133,35_to_49,0.24261136408571
01133,50_to_64,0.27799906528571
01133,65_or_older,0.26239190114286
02013,18_to_34,0.27983971480000
02013,35_to_49,0.31021265970000
02013,50_to_64,0.30716740340000
02013,65_or_older,0.10278022210000
02016,18_to_34,0.34527382665000
02016,35_to_49,0.27443966600000
02016,50_to_64,0.28899893090000
02016,65_or_older,0.09128757650000
02020,18_to_34,0.36539262972545
02020,35_to_49,0.25378294303455
02020,50_to_64,0.24865305544727
02020,65_or_older,0.13217137179455
02050,18_to_34,0.38828916093333
02050,35_to_49,0.26043397676667
02050,50_to_64,0.23411052463333
02050,65_or_older,0.11716633773333
02060,18_to_34,0.20971380380000
02060,35_to_49,0.29562408380000
02060,50_to_64,0.36031322730000
02060,65_or_older,0.13030495520000
02068,18_to_34,0.34113019010000
02068,35_to_49,0.23137969630000
02068,50_to_64,0.32694216110000
02068,65_or_older,0.09360100770000
02070,18_to_34,0.36339534235000
02070,35_to_49,0.24340101210000
02070,50_to_64,0.27026554395000
02070,65_or_older,0.12293810150000
02090,18_to_34,0.41441474324211
02090,35_to_49,0.23135280747368
02090,50_to_64,0.23048024323158
02090,65_or_older,0.12361452102105
02100,18_to_34,0.25144197030000
02100,35_to_49,0.20825073990000
02100,50_to_64,0.26557762870000
02100,65_or_older,0.27472966110000
02105,18_to_34,0.16160068745000
02105,35_to_49,0.22610375125000
02105,50_to_64,0.33100232825000
02105,65_or_older,0.28129323305000
02110,18_to_34,0.29532424120000
02110,35_to_49,0.26636186770000
02110,50_to_64,0.28399620515000
02110,65_or_older,0.15431768590000
02122,18_to_34,0.25508335236923
02122,35_to_49,0.25078881924615
02122,50_to_64,0.29937593456154
02122,65_or_older,0.19475189383077
02130,18_to_34,0.27443828725000
02130,35_to_49,0.25275768760000
02130,50_to_64,0.30164001045000
02130,65_or_older,0.17116401472500
02150,18_to_34,0.37732494612000
02150,35_to_49,0.24673392214000
02150,50_to_64,0.24999601840000
02150,65_or_older,0.12594511334000
02158,18_to_34,0.45053738140000
02158,35_to_49,0.23397925380000
02158,50_to_64,0.22145750030000
02158,65_or_older,0.09402586450000
02164,18_to_34,0.36255730950000
02164,35_to_49,0.24344995090000
02164,50_to_64,0.28445131420000
02164,65_or_older,0.10954142540000
02170,18_to_34,0.29309496940417
02170,35_to_49,0.27017702705833
02170,50_to_64,0.27965062504167
02170,65_or_older,0.15610281876250
02180,18_to_34,0.38127233830000
02180,35_to_49,0.25983909530000
02180,50_to_64,0.24238691850000
02180,65_or_older,0.11650164790000
02185,18_to_34,0.35120395796667
02185,35_to_49,0.24912563563333
02185,50_to_64,0.31148286506667
02185,65_or_older,0.08818754133333
02188,18_to_34,0.41305344800000
02188,35_to_49,0.24687746200000
02188,50_to_64,0.22371699275000
02188,65_or_older,0.11635209720000
02195,18_to_34,0.25907208950000
02195,35_to_49,0.24168948580000
02195,50_to_64,0.28042727140000
02195,65_or_older,0.21881115340000
02198,18_to_34,0.19443570940000
02198,35_to_49,0.18698080190000
02198,50_to_64,0.23071866327500
02198,65_or_older,0.13786482545000
02220,18_to_34,0.27392324315000
02220,35_to_49,0.26848850780000
02220,50_to_64,0.27849291030000
02220,65_or_older,0.17909533875000
02230,18_to_34,0.27820223110000
02230,35_to_49,0.29395758670000
02230,50_to_64,0.29587407340000
02230,65_or_older,0.13196610880000
02240,18_to_34,0.28540060910000
02240,35_to_49,0.25669140620000
02240,50_to_64,0.28228302825000
02240,65_or_older,0.17562495640000
02261,18_to_34,0.29164729756667
02261,35_to_49,0.24846268903333
02261,50_to_64,0.29929146793333
02261,65_or_older,0.16059854546667
02275,18_to_34,0.20575049160000
02275,35_to_49,0.18930890660000
02275,50_to_64,0.32356904380000
02275,65_or_older,0.28137155800000
02282,18_to_34,0.26691102770000
02282,35_to_49,0.27832362990000
02282,50_to_64,0.27161276310000
02282,65_or_older,0.18315257940000
02290,18_to_34,0.30920020995000
02290,35_to_49,0.22924747895000
02290,50_to_64,0.28629141645000
02290,65_or_older,0.17526089467500
04001,18_to_34,0.29952765565000
04001,35_to_49,0.24025967581250
04001,50_to_64,0.25575236113750
04001,65_or_older,0.20065052330000
04003,18_to_34,0.27507368551875
04003,35_to_49,0.20653392228750
04003,50_to_64,0.24912294763438
04003,65_or_older,0.26891373851563
04005,18_to_34,0.35255557775357
04005,35_to_49,0.22692087992500
04005,50_to_64,0.24408499032857
04005,65_or_older,0.17500496610357
04007,18_to_34,0.19496774838750
04007,35_to_49,0.18061036509375
04007,50_to_64,0.28601279633750
04007,65_or_older,0.33802705895625
04009,18_to_34,0.34302124421111
04009,35_to_49,0.25055985877778
04009,50_to_64,0.21791032853333
04009,65_or_older,0.18702400417778
04011,18_to_34,0.31883726263333
04011,35_to_49,0.25208896430000
04011,50_to_64,0.24591059686667
04011,65_or_older,0.18115142043333
04012,18_to_34,0.13548267181111
04012,35_to_49,0.12725364397778
04012,50_to_64,0.22572398812222
04012,65_or_older,0.40042858498889
04013,18_to_34,0.29909296223264
04013,35_to_49,0.25621102854116
04013,50_to_64,0.24054849851670
04013,65_or_older,0.19988988143079
04015,18_to_34,0.20095745513721
04015,35_to_49,0.18494739691163
04015,50_to_64,0.26899239042558
04015,65_or_older,0.34477407794651
04017,18_to_34,0.26456724257742
04017,35_to_49,0.22548125783871
04017,50_to_64,0.26448519792258
04017,65_or_older,0.24473390345806
04019,18_to_34,0.28305050554606
04019,35_to_49,0.21642888195311
04019,50_to_64,0.24513147509129
04019,65_or_older,0.25448043673817
04021,18_to_34,0.24783339270933
04021,35_to_49,0.23830807902000
04021,50_to_64,0.24469438939333
04021,65_or_older,0.26853831363200
04023,18_to_34,0.25649404322000
04023,35_to_49,0.22405637383000
04023,50_to_64,0.26017407872000
04023,65_or_older,0.25927550423000
04025,18_to_34,0.18958747701667
04025,35_to_49,0.17788893313095
04025,50_to_64,0.27948854652857
04025,65_or_older,0.35239675368571
04027,18_to_34,0.28219817162545
04027,35_to_49,0.20400636347818
04027,50_to_64,0.20000788302000
04027,65_or_older,0.27648767137636
05001,18_to_34,0.24570869873750
05001,35_to_49,0.23732566333750
05001,50_to_64,0.27749127327500
05001,65_or_older,0.23947436466250
05003,18_to_34,0.23441393340000
05003,35_to_49,0.25228771528571
05003,50_to_64,0.26740014048571
05003,65_or_older,0.24491132428571
05005,18_to_34,0.18374394817778
05005,35_to_49,0.18452165873333
05005,50_to_64,0.25976833895556
05005,65_or_older,0.37196605411111
05007,18_to_34,0.30279462829184
05007,35_to_49,0.27414739727551
05007,50_to_64,0.23415673540000
05007,65_or_older,0.18785286195306
05009,18_to_34,0.25518947987143
05009,35_to_49,0.23469958790000
05009,50_to_64,0.25053621565714
05009,65_or_older,0.25818034535714
05011,18_to_34,0.24604639048000
05011,35_to_49,0.24750548988000
05011,50_to_64,0.26283217318000
05011,65_or_older,0.24351836920000
05013,18_to_34,0.23485064585000
05013,35_to_49,0.23259414210000
05013,50_to_64,0.26750690850000
05013,65_or_older,0.26136226190000
05015,18_to_34,0.21508016672000
05015,35_to_49,0.21255810698000
05015,50_to_64,0.29069929904000
05015,65_or_older,0.28082670824000
05017,18_to_34,0.25007260207500
05017,35_to_49,0.22132479920000
05017,50_to_64,0.28013025750000
05017,65_or_older,0.24847234125000
05019,18_to_34,0.37574741700000
05019,35_to_49,0.20686768290000
05019,50_to_64,0.21616452844000
05019,65_or_older,0.19955246448000
05021,18_to_34,0.22977956323333
05021,35_to_49,0.23420243096667
05021,50_to_64,0.26733264455000
05021,65_or_older,0.26868536126667
05023,18_to_34,0.19615124608571
05023,35_to_49,0.20029044981429
05023,50_to_64,0.26662188490000
05023,65_or_older,0.33626356915714
05025,18_to_34,0.23344819235000
05025,35_to_49,0.24551386770000
05025,50_to_64,0.26407641565000
05025,65_or_older,0.25609223280000
05027,18_to_34,0.32784310158000
05027,35_to_49,0.20910502960000
05027,50_to_64,0.23523542918000
05027,65_or_older,0.22701990792000
05029,18_to_34,0.26249277385000
05029,35_to_49,0.23023338523333
05029,50_to_64,0.26651441430000
05029,65_or_older,0.24075942666667
05031,18_to_34,0.34317542253529
05031,35_to_49,0.25117422881176
05031,50_to_64,0.22529203703529
05031,65_or_older,0.17997094153529
05033,18_to_34,0.27014657640909
05033,35_to_49,0.25382990154545
05033,50_to_64,0.26278404166364
05033,65_or_older,0.21224725699091
05035,18_to_34,0.29585114153500
05035,35_to_49,0.26903971454000
05035,50_to_64,0.26367067264500
05035,65_or_older,0.17086413941500
05037,18_to_34,0.23930246435000
05037,35_to_49,0.24790594308333
05037,50_to_64,0.26174776550000
05037,65_or_older,0.25104382705000
05039,18_to_34,0.18621880620000
05039,35_to_49,0.23724815256667
05039,50_to_64,0.29756794613333
05039,65_or_older,0.27442028866667
05041,18_to_34,0.23996539624000
05041,35_to_49,0.23366352372000
05041,50_to_64,0.28361094280000
05041,65_or_older,0.24276013726000
05043,18_to_34,0.30667745742000
05043,35_to_49,0.22368079428000
05043,50_to_64,0.26134622852000
05043,65_or_older,0.20829551978000
05045,18_to_34,0.37418716121600
05045,35_to_49,0.24201096033200
05045,50_to_64,0.22363799218000
05045,65_or_older,0.15973935482400
05047,18_to_34,0.25686246833333
05047,35_to_49,0.23617432733333
05047,50_to_64,0.26796156423333
05047,65_or_older,0.23865923160000
05049,18_to_34,0.19229653915000
05049,35_to_49,0.21044369545000
05049,50_to_64,0.27964245440000
05049,65_or_older,0.31761731100000
05051,18_to_34,0.24212371336000
05051,35_to_49,0.21729484485000
05051,50_to_64,0.25842317063500
05051,65_or_older,0.28160239949000
05053,18_to_34,0.25409268207500
05053,35_to_49,0.25722306822500
05053,50_to_64,0.26740931365000
05053,65_or_older,0.22127493610000
05055,18_to_34,0.27897404408889
05055,35_to_49,0.26615100126667
05055,50_to_64,0.24889166422222
05055,65_or_older,0.20102876583333
05057,18_to_34,0.25423191604000
05057,35_to_49,0.23714025476000
05057,50_to_64,0.26534210280000
05057,65_or_older,0.24319387164000
05059,18_to_34,0.26939168408571
05059,35_to_49,0.22657058384286
05059,50_to_64,0.26205359138571
05059,65_or_older,0.24198414072857
05061,18_to_34,0.25579038160000
05061,35_to_49,0.24045106653333
05061,50_to_64,0.26319598746667
05061,65_or_older,0.24056256440000
05063,18_to_34,0.26058287038750
05063,35_to_49,0.25194417225000
05063,50_to_64,0.26452421826250
05063,65_or_older,0.22287308615000
